File,Min,Mean,Max
sm2_mm_ACCESS1-3_rcp45_apr_mean_2020-2029_mean.tif,156.0,370.8,595.0
sm2_mm_ACCESS1-3_rcp45_may_mean_2020-2029_mean.tif,185.0,411.6,604.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2020-2029_mean.tif,143.0,393.0,608.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2020-2029_mean.tif,116.0,341.5,606.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2020-2029_mean.tif,118.0,328.3,601.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2020-2029_mean.tif,127.0,336.7,595.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2020-2029_mean.tif,133.0,341.0,594.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2020-2029_mean.tif,134.0,339.2,594.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2020-2029_mean.tif,134.0,340.7,595.0
sm2_mm_ACCESS1-3_rcp45_jan_mean_2030-2039_mean.tif,117.0,324.7,578.0
sm2_mm_ACCESS1-3_rcp45_feb_mean_2030-2039_mean.tif,117.0,327.5,578.0
sm2_mm_ACCESS1-3_rcp45_mar_mean_2030-2039_mean.tif,122.0,333.9,578.0
sm2_mm_ACCESS1-3_rcp45_apr_mean_2030-2039_mean.tif,151.0,361.4,580.0
sm2_mm_ACCESS1-3_rcp45_may_mean_2030-2039_mean.tif,159.0,396.0,592.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2030-2039_mean.tif,120.0,374.0,600.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2030-2039_mean.tif,97.0,320.3,597.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2030-2039_mean.tif,96.0,303.6,592.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2030-2039_mean.tif,103.0,313.8,585.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2030-2039_mean.tif,113.0,321.9,578.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2030-2039_mean.tif,115.0,322.0,579.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2030-2039_mean.tif,115.0,323.1,579.0
sm2_mm_ACCESS1-3_rcp45_jan_mean_2040-2049_mean.tif,113.0,329.0,563.0
sm2_mm_ACCESS1-3_rcp45_feb_mean_2040-2049_mean.tif,113.0,331.7,563.0
sm2_mm_ACCESS1-3_rcp45_mar_mean_2040-2049_mean.tif,117.0,337.5,563.0
sm2_mm_ACCESS1-3_rcp45_apr_mean_2040-2049_mean.tif,154.0,364.5,571.0
sm2_mm_ACCESS1-3_rcp45_may_mean_2040-2049_mean.tif,150.0,394.4,586.0
sm2_mm_ACCESS1-3_rcp45_jun_mean_2040-2049_mean.tif,115.0,356.7,587.0
sm2_mm_ACCESS1-3_rcp45_jul_mean_2040-2049_mean.tif,97.0,309.7,584.0
sm2_mm_ACCESS1-3_rcp45_aug_mean_2040-2049_mean.tif,99.0,298.9,578.0
sm2_mm_ACCESS1-3_rcp45_sep_mean_2040-2049_mean.tif,108.0,309.0,567.0
sm2_mm_ACCESS1-3_rcp45_oct_mean_2040-2049_mean.tif,119.0,321.7,557.0
sm2_mm_ACCESS1-3_rcp45_nov_mean_2040-2049_mean.tif,121.0,326.3,557.0
sm2_mm_ACCESS1-3_rcp45_dec_mean_2040-2049_mean.tif,121.0,328.7,557.0
sm2_mm_ACCESS1-3_rcp45_jan_mean_2050-2059_mean.tif,120.0,334.5,557.0
