File,Min,Mean,Max
evap_mm_ACCESS1-3_rcp45_feb_total_2030-2039_mean.tif,-4.0,-0.6,11.0
evap_mm_ACCESS1-3_rcp45_mar_total_2030-2039_mean.tif,-3.0,2.4,22.0
evap_mm_ACCESS1-3_rcp45_apr_total_2030-2039_mean.tif,-3.0,8.5,37.0
evap_mm_ACCESS1-3_rcp45_may_total_2030-2039_mean.tif,-4.0,18.1,70.0
evap_mm_ACCESS1-3_rcp45_jun_total_2030-2039_mean.tif,-11.0,59.6,131.0
evap_mm_ACCESS1-3_rcp45_jul_total_2030-2039_mean.tif,-18.0,73.0,129.0
evap_mm_ACCESS1-3_rcp45_aug_total_2030-2039_mean.tif,-16.0,45.3,94.0
evap_mm_ACCESS1-3_rcp45_sep_total_2030-2039_mean.tif,-12.0,14.2,47.0
evap_mm_ACCESS1-3_rcp45_oct_total_2030-2039_mean.tif,-5.0,2.2,29.0
evap_mm_ACCESS1-3_rcp45_nov_total_2030-2039_mean.tif,-4.0,-0.7,19.0
evap_mm_ACCESS1-3_rcp45_dec_total_2030-2039_mean.tif,-5.0,-1.0,9.0
evap_mm_ACCESS1-3_rcp45_jan_total_2040-2049_mean.tif,-4.0,-0.8,11.0
evap_mm_ACCESS1-3_rcp45_feb_total_2040-2049_mean.tif,-4.0,-0.6,12.0
evap_mm_ACCESS1-3_rcp45_mar_total_2040-2049_mean.tif,-4.0,2.2,19.0
evap_mm_ACCESS1-3_rcp45_apr_total_2040-2049_mean.tif,-2.0,8.8,46.0
evap_mm_ACCESS1-3_rcp45_may_total_2040-2049_mean.tif,-10.0,21.5,93.0
evap_mm_ACCESS1-3_rcp45_jun_total_2040-2049_mean.tif,-9.0,65.0,135.0
evap_mm_ACCESS1-3_rcp45_jul_total_2040-2049_mean.tif,-15.0,73.8,129.0
evap_mm_ACCESS1-3_rcp45_aug_total_2040-2049_mean.tif,-17.0,45.1,92.0
evap_mm_ACCESS1-3_rcp45_sep_total_2040-2049_mean.tif,-9.0,13.3,46.0
evap_mm_ACCESS1-3_rcp45_oct_total_2040-2049_mean.tif,-6.0,2.1,31.0
evap_mm_ACCESS1-3_rcp45_nov_total_2040-2049_mean.tif,-5.0,-1.1,20.0
evap_mm_ACCESS1-3_rcp45_dec_total_2040-2049_mean.tif,-5.0,-1.2,13.0
evap_mm_ACCESS1-3_rcp45_jan_total_2050-2059_mean.tif,-5.0,-1.0,15.0
