File,Min,Mean,Max
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2020-2029_mean.tif,0.0,186.9,29056.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2020-2029_mean.tif,0.0,16.6,13630.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2020-2029_mean.tif,0.0,0.8,1907.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2020-2029_mean.tif,0.0,0.1,727.0
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2030-2039_mean.tif,0.0,0.1,33.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2030-2039_mean.tif,0.0,0.1,455.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2030-2039_mean.tif,0.0,0.5,757.0
glacier_melt_mm_ACCESS1-3_rcp45_apr_total_2030-2039_mean.tif,0.0,16.7,4678.0
glacier_melt_mm_ACCESS1-3_rcp45_may_total_2030-2039_mean.tif,0.0,71.4,15039.0
glacier_melt_mm_ACCESS1-3_rcp45_jun_total_2030-2039_mean.tif,0.0,329.3,28680.0
glacier_melt_mm_ACCESS1-3_rcp45_jul_total_2030-2039_mean.tif,0.0,692.8,52330.0
glacier_melt_mm_ACCESS1-3_rcp45_aug_total_2030-2039_mean.tif,0.0,616.2,45864.0
glacier_melt_mm_ACCESS1-3_rcp45_sep_total_2030-2039_mean.tif,0.0,263.1,25550.0
glacier_melt_mm_ACCESS1-3_rcp45_oct_total_2030-2039_mean.tif,0.0,27.0,12959.0
glacier_melt_mm_ACCESS1-3_rcp45_nov_total_2030-2039_mean.tif,0.0,0.8,1696.0
glacier_melt_mm_ACCESS1-3_rcp45_dec_total_2030-2039_mean.tif,0.0,0.3,963.0
glacier_melt_mm_ACCESS1-3_rcp45_jan_total_2040-2049_mean.tif,0.0,0.3,653.0
glacier_melt_mm_ACCESS1-3_rcp45_feb_total_2040-2049_mean.tif,0.0,0.3,801.0
glacier_melt_mm_ACCESS1-3_rcp45_mar_total_2040-2049_mean.tif,0.0,0.5,1078.0
